"district_name","year","incident_num","Date","Time","district","victim_gender","victim_race","multi_victim","v_hispanic_or_latinx","fatal","Total.","GEOID","NAME","medincome","no_english","little_english","below_highschool","employment_status","pct_below_poverty_level","pct_vacant","total_pop","White_alone","B02001_003","Black_or_African_American_alone","American_Indian_and_Alaska_Native_alone","Asian_alone","one_parent","pct_25_and_up_bachelors_degree"
"Dorchester",2015,"I152028582-00","2015-04-08","2024-04-01T20:21:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152028582-00","2015-04-08","2024-04-01T20:21:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152067039","2015-08-13","2024-04-01T16:35:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152067039","2015-08-13","2024-04-01T16:35:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152067039","2015-08-13","2024-04-01T16:35:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152067039","2015-08-13","2024-04-01T16:35:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152042681-00","2015-05-24","2024-04-01T16:16:27Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152042681-00","2015-05-24","2024-04-01T16:16:27Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152042681-00","2015-05-24","2024-04-01T16:16:27Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152042681-00","2015-05-24","2024-04-01T16:16:27Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152048254","2015-06-10","2024-04-01T23:44:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152048254","2015-06-10","2024-04-01T23:44:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152048254","2015-06-10","2024-04-01T23:44:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152048254","2015-06-10","2024-04-01T23:44:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152080107","2015-09-26","2024-04-01T01:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152080107","2015-09-26","2024-04-01T01:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152080107","2015-09-26","2024-04-01T01:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152080107","2015-09-26","2024-04-01T01:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152019839-00","2015-03-12","2024-04-01T00:11:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152019839-00","2015-03-12","2024-04-01T00:11:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152019839-00","2015-03-12","2024-04-01T00:11:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152019839-00","2015-03-12","2024-04-01T00:11:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152063708","2015-08-02","2024-04-01T03:38:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152063708","2015-08-02","2024-04-01T03:38:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152063708","2015-08-02","2024-04-01T03:38:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152063708","2015-08-02","2024-04-01T03:38:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152080693","2015-09-28","2024-04-01T04:59:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152080693","2015-09-28","2024-04-01T04:59:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152080693","2015-09-28","2024-04-01T04:59:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152080693","2015-09-28","2024-04-01T04:59:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152029808-00","2015-04-12","2024-04-01T21:51:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152036137-00","2015-05-03","2024-04-01T19:30:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152036137-00","2015-05-03","2024-04-01T19:30:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152036137-00","2015-05-03","2024-04-01T19:30:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152036137-00","2015-05-03","2024-04-01T19:30:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152067124","2015-08-13","2024-04-01T23:35:00Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152067124","2015-08-13","2024-04-01T23:35:00Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152067124","2015-08-13","2024-04-01T23:35:00Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152067124","2015-08-13","2024-04-01T23:35:00Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152069800","2015-08-23","2024-04-01T01:45:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152069800","2015-08-23","2024-04-01T01:45:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152069800","2015-08-23","2024-04-01T01:45:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152069800","2015-08-23","2024-04-01T01:45:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152003226-00","2015-01-12","2024-04-01T23:58:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152003226-00","2015-01-12","2024-04-01T23:58:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152003226-00","2015-01-12","2024-04-01T23:58:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152003226-00","2015-01-12","2024-04-01T23:58:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152103493","2015-12-15","2024-04-01T16:32:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152103493","2015-12-15","2024-04-01T16:32:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152103493","2015-12-15","2024-04-01T16:32:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152103493","2015-12-15","2024-04-01T16:32:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152055092","2015-07-04","2024-04-01T01:36:00Z","C11","Male","White",1,TRUE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152055092","2015-07-04","2024-04-01T01:36:00Z","C11","Male","White",1,TRUE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152055092","2015-07-04","2024-04-01T01:36:00Z","C11","Male","White",1,TRUE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152055092","2015-07-04","2024-04-01T01:36:00Z","C11","Male","White",1,TRUE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2015,"I152042637-00","2015-05-24","2024-04-01T16:16:30Z","C11","Male","White",1,TRUE,FALSE,122191,2122,"ZCTA5 02122",52122,325,375,3908,20089,4831,844,24880,8597,7894,41,4627,0,2294,19404
"Dorchester",2015,"I152042637-00","2015-05-24","2024-04-01T16:16:30Z","C11","Male","White",1,TRUE,FALSE,122191,2121,"ZCTA5 02121",26150,1088,1351,4370,21447,9600,1014,28051,2513,19466,249,330,27,4238,20528
"Dorchester",2015,"I152042637-00","2015-05-24","2024-04-01T16:16:30Z","C11","Male","White",1,TRUE,FALSE,122191,2125,"ZCTA5 02125",48123,867,1050,4762,28812,9724,1238,35379,12154,9560,181,4633,0,2420,28042
"Dorchester",2015,"I152042637-00","2015-05-24","2024-04-01T16:16:30Z","C11","Male","White",1,TRUE,FALSE,122191,2124,"ZCTA5 02124",48350,1046,1344,6831,41800,10711,1702,53227,11661,34042,332,4103,0,5485,40351
"Dorchester",2016,"I162059501","2016-07-25","2024-04-01T23:20:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I162059501","2016-07-25","2024-04-01T23:20:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I162059501","2016-07-25","2024-04-01T23:20:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I162059501","2016-07-25","2024-04-01T23:20:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
"Dorchester",2016,"I162061140","2016-07-31","2024-04-01T03:50:34Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I162061140","2016-07-31","2024-04-01T03:50:34Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I162061140","2016-07-31","2024-04-01T03:50:34Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I162061140","2016-07-31","2024-04-01T03:50:34Z","C11","Female","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
"Dorchester",2016,"I162049376","2016-06-21","2024-04-01T20:24:24Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I162049376","2016-06-21","2024-04-01T20:24:24Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I162049376","2016-06-21","2024-04-01T20:24:24Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I162049376","2016-06-21","2024-04-01T20:24:24Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
"Dorchester",2016,"I162089429","2016-11-01","2024-04-01T14:16:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I162089429","2016-11-01","2024-04-01T14:16:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I162089429","2016-11-01","2024-04-01T14:16:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I162089429","2016-11-01","2024-04-01T14:16:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
"Dorchester",2016,"I162085432","2016-10-18","2024-04-01T17:42:58Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I162085432","2016-10-18","2024-04-01T17:42:58Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I162085432","2016-10-18","2024-04-01T17:42:58Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I162085432","2016-10-18","2024-04-01T17:42:58Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
"Dorchester",2016,"I1062037733","2016-05-14","2024-04-01T20:21:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",53103,354,416,3631,19873,5066,874,24624,9279,7602,5,4520,0,1885,19253
"Dorchester",2016,"I1062037733","2016-05-14","2024-04-01T20:21:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",50044,902,1242,6446,41607,11459,1542,52986,11989,34100,573,3269,0,5068,40358
"Dorchester",2016,"I1062037733","2016-05-14","2024-04-01T20:21:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",49683,858,1180,4932,29754,9118,1095,36353,12427,10803,174,4649,0,2436,28982
"Dorchester",2016,"I1062037733","2016-05-14","2024-04-01T20:21:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",26313,1115,1414,4104,21464,9884,1008,28029,2309,19867,64,237,0,3947,20471
